trace,sets,ways,block_bytes,capacity_bytes,write_alloc,write_policy,eviction,total_loads,total_stores,load_hits,load_misses,store_hits,store_misses,total_accesses,load_miss_rate,store_miss_rate,overall_miss_rate,total_cycles,cycles_per_access
traces/gcc.trace,128,16,128,262144,no-write-allocate,write-through,fifo,318197,197486,316777,1420,177768,19718,515683,0.004462644210976219,0.09984505230750534,0.04099029830341508,24808283,48.10762231836225
traces/gcc.trace,128,16,128,262144,no-write-allocate,write-through,lru,318197,197486,316780,1417,177768,19718,515683,0.004453216089403734,0.09984505230750534,0.040984480775980596,24798683,48.08900623057188
traces/gcc.trace,128,16,128,262144,write-allocate,write-back,fifo,318197,197486,317509,688,196194,1292,515683,0.0021621825472898865,0.006542235905329998,0.0038395681067632634,7190883,13.94438637690209
traces/gcc.trace,128,16,128,262144,write-allocate,write-back,lru,318197,197486,317519,678,196196,1290,515683,0.0021307554753816032,0.006532108605166949,0.0038162979970253045,7107683,13.783046949385572
traces/gcc.trace,128,16,128,262144,write-allocate,write-through,fifo,318197,197486,317509,688,196194,1292,515683,0.0021621825472898865,0.006542235905329998,0.0038395681067632634,26600283,51.58262537256415
traces/gcc.trace,128,16,128,262144,write-allocate,write-through,lru,318197,197486,317519,678,196196,1290,515683,0.0021307554753816032,0.006532108605166949,0.0038162979970253045,26561883,51.508161021402685
traces/swim.trace,256,1,16,4096,no-write-allocate,write-through,fifo,220668,82525,213913,6755,56637,25888,303193,0.030611597513005965,0.31369887912753713,0.10766409514731541,11257693,37.130451560557134
traces/swim.trace,256,1,16,4096,no-write-allocate,write-through,lru,220668,82525,213913,6755,56637,25888,303193,0.030611597513005965,0.31369887912753713,0.10766409514731541,11257693,37.130451560557134
traces/swim.trace,256,1,16,4096,write-allocate,write-back,fifo,220668,82525,211533,9135,70212,12313,303193,0.04139703083365055,0.1492032717358376,0.0707404194687872,14381193,47.43247040663868
traces/swim.trace,256,1,16,4096,write-allocate,write-back,lru,220668,82525,211533,9135,70212,12313,303193,0.04139703083365055,0.1492032717358376,0.0707404194687872,14381193,47.43247040663868
traces/swim.trace,256,1,16,4096,write-allocate,write-through,fifo,220668,82525,211533,9135,70212,12313,303193,0.04139703083365055,0.1492032717358376,0.0707404194687872,17134893,56.51480410167781
traces/swim.trace,256,1,16,4096,write-allocate,write-through,lru,220668,82525,211533,9135,70212,12313,303193,0.04139703083365055,0.1492032717358376,0.0707404194687872,17134893,56.51480410167781
traces/swim.trace,128,2,16,4096,no-write-allocate,write-through,fifo,220668,82525,215294,5374,57204,25321,303193,0.02435332717022858,0.3068282338685247,0.10123914470320884,10705293,35.30850976110926
traces/swim.trace,128,2,16,4096,no-write-allocate,write-through,lru,220668,82525,215838,4830,57414,25111,303193,0.02188808526836696,0.3042835504392608,0.0987522799009212,10487693,34.590815091377436
traces/swim.trace,128,2,16,4096,write-allocate,write-back,fifo,220668,82525,212134,8534,70780,11745,303193,0.038673482335454167,0.14232050893668585,0.06688478955648712,13638393,44.98254577117545
traces/swim.trace,128,2,16,4096,write-allocate,write-back,lru,220668,82525,214412,6256,71210,11315,303193,0.02835028187140863,0.13710996667676462,0.057953184935008395,12137993,40.03388270837387
traces/swim.trace,128,2,16,4096,write-allocate,write-through,fifo,220668,82525,212134,8534,70780,11745,303193,0.038673482335454167,0.14232050893668585,0.06688478955648712,16667293,54.97255213675778
traces/swim.trace,128,2,16,4096,write-allocate,write-through,lru,220668,82525,214412,6256,71210,11315,303193,0.02835028187140863,0.13710996667676462,0.057953184935008395,15584093,51.39991028816628
traces/swim.trace,64,4,16,4096,no-write-allocate,write-through,fifo,220668,82525,215972,4696,57372,25153,303193,0.021280838182246634,0.3047924871251136,0.09844884281629193,10434093,34.414030007289085
traces/swim.trace,64,4,16,4096,no-write-allocate,write-through,lru,220668,82525,216713,3955,57503,25022,303193,0.017922852429894682,0.3032050893668585,0.09557278697067545,10137693,33.43643487811394
traces/swim.trace,64,4,16,4096,write-allocate,write-back,fifo,220668,82525,212965,7703,70881,11644,303193,0.03490764406257364,0.14109663738261133,0.06381083996002546,13131193,43.30968393069761
traces/swim.trace,64,4,16,4096,write-allocate,write-back,lru,220668,82525,214923,5745,71353,11172,303193,0.026034585893740823,0.1353771584368373,0.05579614305079603,11733193,38.69875953600512
traces/swim.trace,64,4,16,4096,write-allocate,write-through,fifo,220668,82525,212965,7703,70881,11644,303193,0.03490764406257364,0.14109663738261133,0.06381083996002546,16294493,53.74297229817311
traces/swim.trace,64,4,16,4096,write-allocate,write-through,lru,220668,82525,214923,5745,71353,11172,303193,0.026034585893740823,0.1353771584368373,0.05579614305079603,15322493,50.537093534481336
traces/swim.trace,32,8,16,4096,no-write-allocate,write-through,fifo,220668,82525,215631,5037,57459,25066,303193,0.022826146065582684,0.30373826113299,0.09928659302820315,10570493,34.86390846754377
traces/swim.trace,32,8,16,4096,no-write-allocate,write-through,lru,220668,82525,216983,3685,57610,24915,303193,0.016699294868308952,0.3019085125719479,0.09432935456953162,10029693,33.080226126592635
traces/swim.trace,32,8,16,4096,write-allocate,write-back,fifo,220668,82525,212967,7701,70919,11606,303193,0.03489858067322856,0.14063617085731597,0.06367891079279535,13110393,43.24108076373795
traces/swim.trace,32,8,16,4096,write-allocate,write-back,lru,220668,82525,215231,5437,71451,11074,303193,0.024638823934598583,0.13418963950318086,0.05445706200341037,11497193,37.92037744934745
traces/swim.trace,32,8,16,4096,write-allocate,write-through,fifo,220668,82525,212967,7701,70919,11606,303193,0.03489858067322856,0.14063617085731597,0.06367891079279535,16278493,53.690200631281066
traces/swim.trace,32,8,16,4096,write-allocate,write-through,lru,220668,82525,215231,5437,71451,11074,303193,0.024638823934598583,0.13418963950318086,0.05445706200341037,15160093,50.00146111552707
traces/swim.trace,16,16,16,4096,no-write-allocate,write-through,fifo,220668,82525,215041,5627,57494,25031,303193,0.025499845922381133,0.3033141472281127,0.10111711022352099,10806493,35.64229055420145
traces/swim.trace,16,16,16,4096,no-write-allocate,write-through,lru,220668,82525,217108,3560,57662,24863,303193,0.016132833034241484,0.3012784004847016,0.09374556800453836,9979693,32.91531466755499
traces/swim.trace,16,16,16,4096,write-allocate,write-back,fifo,220668,82525,213086,7582,70938,11587,303193,0.03435930900719633,0.1404059375946683,0.06322375516585145,13028393,42.97062597091622
traces/swim.trace,16,16,16,4096,write-allocate,write-back,lru,220668,82525,215333,5335,71590,10935,303193,0.024176591077999528,0.13250530142381098,0.05366218877084893,11341593,37.4071729888223
traces/swim.trace,16,16,16,4096,write-allocate,write-through,fifo,220668,82525,213086,7582,70938,11587,303193,0.03435930900719633,0.1404059375946683,0.06322375516585145,16223293,53.50813838050351
traces/swim.trace,16,16,16,4096,write-allocate,write-through,lru,220668,82525,215333,5335,71590,10935,303193,0.024176591077999528,0.13250530142381098,0.05366218877084893,15063693,49.683511822502496
traces/swim.trace,128,1,32,4096,no-write-allocate,write-through,fifo,220668,82525,213459,7209,60026,22499,303193,0.03266898689433901,0.2726325355952742,0.09798379250180578,14322893,47.24018364540078
traces/swim.trace,128,1,32,4096,no-write-allocate,write-through,lru,220668,82525,213459,7209,60026,22499,303193,0.03266898689433901,0.2726325355952742,0.09798379250180578,14322893,47.24018364540078
traces/swim.trace,128,1,32,4096,write-allocate,write-back,fifo,220668,82525,212252,8416,74772,7753,303193,0.03813874236409448,0.09394728870039382,0.05332906762359289,20783193,68.54773362181845
traces/swim.trace,128,1,32,4096,write-allocate,write-back,lru,220668,82525,212252,8416,74772,7753,303193,0.03813874236409448,0.09394728870039382,0.05332906762359289,20783193,68.54773362181845
traces/swim.trace,128,1,32,4096,write-allocate,write-through,fifo,220668,82525,212252,8416,74772,7753,303193,0.03813874236409448,0.09394728870039382,0.05332906762359289,21490893,70.88189041303724
traces/swim.trace,128,1,32,4096,write-allocate,write-through,lru,220668,82525,212252,8416,74772,7753,303193,0.03813874236409448,0.09394728870039382,0.05332906762359289,21490893,70.88189041303724
traces/swim.trace,64,2,32,4096,no-write-allocate,write-through,fifo,220668,82525,214584,6084,60902,21623,303193,0.027570830387731796,0.26201757043320206,0.09138403591111932,13422893,44.271777382723215
traces/swim.trace,64,2,32,4096,no-write-allocate,write-through,lru,220668,82525,215259,5409,61147,21378,303193,0.02451193648376747,0.2590487730990609,0.0883496650648267,12882893,42.490733625116675
traces/swim.trace,64,2,32,4096,write-allocate,write-back,fifo,220668,82525,212953,7715,75622,6903,303193,0.03496202439864412,0.08364737958194486,0.048213514164245214,18607193,61.37078692450024
traces/swim.trace,64,2,32,4096,write-allocate,write-back,lru,220668,82525,215061,5607,75884,6641,303193,0.025409212028930338,0.08047258406543471,0.04039671100586095,16053593,52.94842888852975
traces/swim.trace,64,2,32,4096,write-allocate,write-through,fifo,220668,82525,212953,7715,75622,6903,303193,0.03496202439864412,0.08364737958194486,0.048213514164245214,20250093,66.7894476455591
traces/swim.trace,64,2,32,4096,write-allocate,write-through,lru,220668,82525,215061,5607,75884,6641,303193,0.025409212028930338,0.08047258406543471,0.04039671100586095,18354093,60.53600511885169
traces/swim.trace,32,4,32,4096,no-write-allocate,write-through,fifo,220668,82525,216334,4334,61223,21302,303193,0.019640364710787245,0.25812784004847017,0.08455340327778016,12022893,39.65425652966922
traces/swim.trace,32,4,32,4096,no-write-allocate,write-through,lru,220668,82525,217132,3536,61436,21089,303193,0.01602407236210053,0.25554680399878826,0.08121889357603902,11384493,37.5486670206766
traces/swim.trace,32,4,32,4096,write-allocate,write-back,fifo,220668,82525,215099,5569,75696,6829,303193,0.025237007631373827,0.08275068161163283,0.04089144538297388,16584793,54.70044822934567
traces/swim.trace,32,4,32,4096,write-allocate,write-back,lru,220668,82525,216707,3961,76053,6472,303193,0.01795004259792992,0.07842471978188428,0.034410425042794526,14270393,47.06702661341126
traces/swim.trace,32,4,32,4096,write-allocate,write-through,fifo,220668,82525,215099,5569,75696,6829,303193,0.025237007631373827,0.08275068161163283,0.04089144538297388,18474093,60.93179262054203
traces/swim.trace,32,4,32,4096,write-allocate,write-through,lru,220668,82525,216707,3961,76053,6472,303193,0.01795004259792992,0.07842471978188428,0.034410425042794526,16902093,55.74697634839855
traces/swim.trace,16,8,32,4096,no-write-allocate,write-through,fifo,220668,82525,216130,4538,61252,21273,303193,0.020564830423985353,0.25777643138442896,0.08513059338441191,12186093,40.19252753196809
traces/swim.trace,16,8,32,4096,no-write-allocate,write-through,lru,220668,82525,217287,3381,61582,20943,303193,0.015321659687856872,0.2537776431384429,0.08022612659263241,11260493,37.13968660226325
traces/swim.trace,16,8,32,4096,write-allocate,write-back,fifo,220668,82525,215029,5639,75730,6795,303193,0.02555422625845161,0.08233868524689487,0.04101018163348098,16661593,54.95375223042748
traces/swim.trace,16,8,32,4096,write-allocate,write-back,lru,220668,82525,216835,3833,76114,6411,303193,0.017369985679844834,0.07768554983338383,0.033787059727632233,14024793,46.25698152661836
traces/swim.trace,16,8,32,4096,write-allocate,write-through,fifo,220668,82525,215029,5639,75730,6795,303193,0.02555422625845161,0.08233868524689487,0.04101018163348098,18502893,61.026781620947716
traces/swim.trace,16,8,32,4096,write-allocate,write-through,lru,220668,82525,216835,3833,76114,6411,303193,0.017369985679844834,0.07768554983338383,0.033787059727632233,16750893,55.24828409626871
traces/swim.trace,8,16,32,4096,no-write-allocate,write-through,fifo,220668,82525,215756,4912,61274,21251,303193,0.02225968423151522,0.25750984550136324,0.08629157005603691,12485293,41.17935770284934
traces/swim.trace,8,16,32,4096,no-write-allocate,write-through,lru,220668,82525,217331,3337,61609,20916,303193,0.015122265122265123,0.2534504695546804,0.07999195232079896,11225293,37.02358893510075
traces/swim.trace,8,16,32,4096,write-allocate,write-back,fifo,220668,82525,215064,5604,75669,6856,303193,0.02539561694491272,0.08307785519539533,0.04109593559218056,16709593,55.11206723110362
traces/swim.trace,8,16,32,4096,write-allocate,write-back,lru,220668,82525,216854,3814,76149,6376,303193,0.01728388348106658,0.07726143592850651,0.03360895535187158,13935993,45.9640987753675
traces/swim.trace,8,16,32,4096,write-allocate,write-through,fifo,220668,82525,215064,5604,75669,6856,303193,0.02539561694491272,0.08307785519539533,0.04109593559218056,18523693,61.09538478790737
traces/swim.trace,8,16,32,4096,write-allocate,write-through,lru,220668,82525,216854,3814,76149,6376,303193,0.01728388348106658,0.07726143592850651,0.03360895535187158,16707693,55.10580059566019
traces/swim.trace,64,1,64,4096,no-write-allocate,write-through,fifo,220668,82525,208879,11789,63748,18777,303193,0.05342414849457103,0.22753105119660708,0.10081367313889172,27418093,90.43115441319556
traces/swim.trace,64,1,64,4096,no-write-allocate,write-through,lru,220668,82525,208879,11789,63748,18777,303193,0.05342414849457103,0.22753105119660708,0.10081367313889172,27418093,90.43115441319556
traces/swim.trace,64,1,64,4096,write-allocate,write-back,fifo,220668,82525,208370,12298,76877,5648,303193,0.05573078108289376,0.06843986670705847,0.05919002087779071,40947993,135.05586540586359
traces/swim.trace,64,1,64,4096,write-allocate,write-back,lru,220668,82525,208370,12298,76877,5648,303193,0.05573078108289376,0.06843986670705847,0.05919002087779071,40947993,135.05586540586359
traces/swim.trace,64,1,64,4096,write-allocate,write-through,fifo,220668,82525,208370,12298,76877,5648,303193,0.05573078108289376,0.06843986670705847,0.05919002087779071,37269293,122.92266971862807
traces/swim.trace,64,1,64,4096,write-allocate,write-through,lru,220668,82525,208370,12298,76877,5648,303193,0.05573078108289376,0.06843986670705847,0.05919002087779071,37269293,122.92266971862807
traces/swim.trace,32,2,64,4096,no-write-allocate,write-through,fifo,220668,82525,211447,9221,65391,17134,303193,0.04178675657548897,0.20762193274765223,0.08692483005874146,23309293,76.87939035531824
traces/swim.trace,32,2,64,4096,no-write-allocate,write-through,lru,220668,82525,212481,8187,65853,16672,303193,0.03710098428408288,0.20202362920327174,0.0819906792043352,21654893,71.4227999986807
traces/swim.trace,32,2,64,4096,write-allocate,write-back,fifo,220668,82525,210938,9730,77949,4576,303193,0.0440933891638117,0.05544986367767343,0.04718446665985033,32885593,108.46422245896179
traces/swim.trace,32,2,64,4096,write-allocate,write-back,lru,220668,82525,212564,8104,78249,4276,303193,0.03672485362626208,0.051814601635867916,0.04083207725772033,28731993,94.76469773378673
traces/swim.trace,32,2,64,4096,write-allocate,write-through,fifo,220668,82525,210938,9730,77949,4576,303193,0.0440933891638117,0.05544986367767343,0.04718446665985033,31445293,103.71378296992344
traces/swim.trace,32,2,64,4096,write-allocate,write-through,lru,220668,82525,212564,8104,78249,4276,303193,0.03672485362626208,0.051814601635867916,0.04083207725772033,28363693,93.54995992651546
traces/swim.trace,16,4,64,4096,no-write-allocate,write-through,fifo,220668,82525,215986,4682,66033,16492,303193,0.021217394456831077,0.19984247197818844,0.06983670467326093,16046893,52.9263307530187
traces/swim.trace,16,4,64,4096,no-write-allocate,write-through,lru,220668,82525,217094,3574,66703,15822,303193,0.01619627675965704,0.19172372008482277,0.06397245318988236,14274093,47.079230061380045
traces/swim.trace,16,4,64,4096,write-allocate,write-back,fifo,220668,82525,215883,4785,78475,4050,303193,0.02168415900810267,0.04907603756437443,0.029139854811951464,22936793,75.6507999854878
traces/swim.trace,16,4,64,4096,write-allocate,write-back,lru,220668,82525,217375,3293,78797,3728,303193,0.014922870556673374,0.04517418963950318,0.023156867078065788,18603993,61.36023259112183
traces/swim.trace,16,4,64,4096,write-allocate,write-through,fifo,220668,82525,215883,4785,78475,4050,303193,0.02168415900810267,0.04907603756437443,0.029139854811951464,22691693,74.84240401328526
traces/swim.trace,16,4,64,4096,write-allocate,write-through,lru,220668,82525,217375,3293,78797,3728,303193,0.014922870556673374,0.04517418963950318,0.023156867078065788,19789293,65.26962363906819
traces/swim.trace,8,8,64,4096,no-write-allocate,write-through,fifo,220668,82525,216030,4638,66163,16362,303193,0.021017999891239328,0.1982671917600727,0.06926281279580992,15976493,52.694135418693705
traces/swim.trace,8,8,64,4096,no-write-allocate,write-through,lru,220668,82525,217313,3355,66869,15656,303193,0.015203835626370838,0.1897122084216904,0.0627026349552925,13923693,45.92353055644425
traces/swim.trace,8,8,64,4096,write-allocate,write-back,fifo,220668,82525,216188,4480,78598,3927,303193,0.02030199213297805,0.04758558012723417,0.02772821272258924,21928793,72.32618497128891
traces/swim.trace,8,8,64,4096,write-allocate,write-back,lru,220668,82525,217629,3039,78861,3664,303193,0.013771820109848279,0.04439866707058467,0.022108030198586377,17880793,58.97495324760136
traces/swim.trace,8,8,64,4096,write-allocate,write-through,fifo,220668,82525,216188,4480,78598,3927,303193,0.02030199213297805,0.04758558012723417,0.02772821272258924,22006893,72.58377667030571
traces/swim.trace,8,8,64,4096,write-allocate,write-through,lru,220668,82525,217629,3039,78861,3664,303193,0.013771820109848279,0.04439866707058467,0.022108030198586377,19280493,63.59148463190113
traces/swim.trace,4,16,64,4096,no-write-allocate,write-through,fifo,220668,82525,215935,4733,66275,16250,303193,0.021448510885130605,0.19691002726446533,0.06920674289973713,16128493,53.19546625416814
traces/swim.trace,4,16,64,4096,no-write-allocate,write-through,lru,220668,82525,217303,3365,67057,15468,303193,0.015249152573096236,0.18743411087549228,0.06211555016111849,13939693,45.97630222333629
traces/swim.trace,4,16,64,4096,write-allocate,write-back,fifo,220668,82525,216157,4511,78594,3931,303193,0.020442474667826782,0.04763405028779158,0.027843650743915593,22002393,72.56893463899233
traces/swim.trace,4,16,64,4096,write-allocate,write-back,lru,220668,82525,217787,2881,78932,3593,303193,0.013055812351586999,0.0435383217206907,0.021352735716193977,17267993,56.953798405636014
traces/swim.trace,4,16,64,4096,write-allocate,write-through,fifo,220668,82525,216157,4511,78594,3931,303193,0.020442474667826782,0.04763405028779158,0.027843650743915593,22062893,72.76847750442788
traces/swim.trace,4,16,64,4096,write-allocate,write-through,lru,220668,82525,217787,2881,78932,3593,303193,0.013055812351586999,0.0435383217206907,0.021352735716193977,18914093,62.383013460073286
traces/swim.trace,32,1,128,4096,no-write-allocate,write-through,fifo,220668,82525,204054,16614,64529,17996,303193,0.07528957528957529,0.2180672523477734,0.11415171194585627,61720493,203.56833106305226
traces/swim.trace,32,1,128,4096,no-write-allocate,write-through,lru,220668,82525,204054,16614,64529,17996,303193,0.07528957528957529,0.2180672523477734,0.11415171194585627,61720493,203.56833106305226
traces/swim.trace,32,1,128,4096,write-allocate,write-back,fifo,220668,82525,203331,17337,77271,5254,303193,0.07856599053782153,0.06366555589215389,0.07451029542238773,96555993,318.4637936891683
traces/swim.trace,32,1,128,4096,write-allocate,write-back,lru,220668,82525,203331,17337,77271,5254,303193,0.07856599053782153,0.06366555589215389,0.07451029542238773,96555993,318.4637936891683
traces/swim.trace,32,1,128,4096,write-allocate,write-through,fifo,220668,82525,203331,17337,77271,5254,303193,0.07856599053782153,0.06366555589215389,0.07451029542238773,80846893,266.65158166580363
traces/swim.trace,32,1,128,4096,write-allocate,write-through,lru,220668,82525,203331,17337,77271,5254,303193,0.07856599053782153,0.06366555589215389,0.07451029542238773,80846893,266.65158166580363
traces/swim.trace,16,2,128,4096,no-write-allocate,write-through,fifo,220668,82525,208540,12128,67065,15460,303193,0.054960392988562,0.18733717055437746,0.09099154663860973,47365293,156.22159152750888
traces/swim.trace,16,2,128,4096,no-write-allocate,write-through,lru,220668,82525,210135,10533,67823,14702,303193,0.047732339985861114,0.17815207512874887,0.08323081337629827,42261293,139.38742978894632
traces/swim.trace,16,2,128,4096,write-allocate,write-back,fifo,220668,82525,207135,13533,78732,3793,303193,0.06132742400348034,0.04596182974856104,0.057145118785723946,73547993,242.57813669840664
traces/swim.trace,16,2,128,4096,write-allocate,write-back,lru,220668,82525,209072,11596,79044,3481,303193,0.05254953142277086,0.04218115722508331,0.04972740135821078,64264793,211.96001556764173
traces/swim.trace,16,2,128,4096,write-allocate,write-through,fifo,220668,82525,207135,13533,78732,3793,303193,0.06132742400348034,0.04596182974856104,0.057145118785723946,63998893,211.08301642847954
traces/swim.trace,16,2,128,4096,write-allocate,write-through,lru,220668,82525,209072,11596,79044,3481,303193,0.05254953142277086,0.04218115722508331,0.04972740135821078,56802093,187.3463206604374
traces/swim.trace,8,4,128,4096,no-write-allocate,write-through,fifo,220668,82525,216670,3998,68828,13697,303193,0.01811771530081389,0.1659739472887004,0.05836216535342175,21349293,70.41486116104264
traces/swim.trace,8,4,128,4096,no-write-allocate,write-through,lru,220668,82525,217677,2991,69011,13514,303193,0.013554298765566372,0.16375643744319904,0.05443727262832585,18126893,59.78664744898464
traces/swim.trace,8,4,128,4096,write-allocate,write-back,fifo,220668,82525,215792,4876,79876,2649,303193,0.02209654322330379,0.032099363829142684,0.024819174585165225,37627993,124.10574452576412
traces/swim.trace,8,4,128,4096,write-allocate,write-back,lru,220668,82525,217412,3256,80137,2388,303193,0.014755197853789403,0.028936685852771888,0.01861520549616911,28779993,94.92301273446287
traces/swim.trace,8,4,128,4096,write-allocate,write-through,fifo,220668,82525,215792,4876,79876,2649,303193,0.02209654322330379,0.032099363829142684,0.024819174585165225,32635693,107.63999498669165
traces/swim.trace,8,4,128,4096,write-allocate,write-through,lru,220668,82525,217412,3256,80137,2388,303193,0.014755197853789403,0.028936685852771888,0.01861520549616911,26616493,87.78729390190406
traces/swim.trace,4,8,128,4096,no-write-allocate,write-through,fifo,220668,82525,216687,3981,68837,13688,303193,0.018040676491380716,0.16586488942744623,0.05827641139472217,21294893,70.23543749360968
traces/swim.trace,4,8,128,4096,no-write-allocate,write-through,lru,220668,82525,217846,2822,69158,13367,303193,0.012788442365907154,0.16197515904271434,0.05339503220720795,17586093,58.0029651080335
traces/swim.trace,4,8,128,4096,write-allocate,write-back,fifo,220668,82525,216160,4508,80085,2440,303193,0.02042887958380916,0.029566797940018177,0.02291609634787083,35029593,115.5356258224959
traces/swim.trace,4,8,128,4096,write-allocate,write-back,lru,220668,82525,217651,3017,80345,2180,303193,0.013672122827052404,0.02641623750378673,0.01714089705237258,26597593,87.72495737038784
traces/swim.trace,4,8,128,4096,write-allocate,write-through,fifo,220668,82525,216160,4508,80085,2440,303193,0.02042887958380916,0.029566797940018177,0.02291609634787083,30789293,101.55014462734958
traces/swim.trace,4,8,128,4096,write-allocate,write-through,lru,220668,82525,217651,3017,80345,2180,303193,0.013672122827052404,0.02641623750378673,0.01714089705237258,25186093,83.06950688175519
traces/swim.trace,2,16,128,4096,no-write-allocate,write-through,fifo,220668,82525,216689,3979,68810,13715,303193,0.01803161310203564,0.16619206301120873,0.058358867124240994,21288493,70.21432882685286
traces/swim.trace,2,16,128,4096,no-write-allocate,write-through,lru,220668,82525,217897,2771,69208,13317,303193,0.012557325937607628,0.16136928203574674,0.053061911059951915,17422893,57.46469410573463
traces/swim.trace,2,16,128,4096,write-allocate,write-back,fifo,220668,82525,216378,4290,80148,2377,303193,0.019440970145195496,0.02880339291123902,0.021989293948079275,33867993,111.70440280613339
traces/swim.trace,2,16,128,4096,write-allocate,write-back,lru,220668,82525,218022,2646,80373,2152,303193,0.01199086410354016,0.026076946379884884,0.01582490360925219,24677593,81.39235734334235
traces/swim.trace,2,16,128,4096,write-allocate,write-through,fifo,220668,82525,216378,4290,80148,2377,303193,0.019440970145195496,0.02880339291123902,0.021989293948079275,29890093,98.58437694801661
traces/swim.trace,2,16,128,4096,write-allocate,write-through,lru,220668,82525,218022,2646,80373,2152,303193,0.01199086410354016,0.026076946379884884,0.01582490360925219,23909293,78.85832786376994
traces/swim.trace,1024,1,16,16384,no-write-allocate,write-through,fifo,220668,82525,217402,3266,57696,24829,303193,0.014800514800514801,0.3008664041199636,0.09266374883325143,9862093,32.527442915898455
traces/swim.trace,1024,1,16,16384,no-write-allocate,write-through,lru,220668,82525,217402,3266,57696,24829,303193,0.014800514800514801,0.3008664041199636,0.09266374883325143,9862093,32.527442915898455
traces/swim.trace,1024,1,16,16384,write-allocate,write-back,fifo,220668,82525,217735,2933,71538,10987,303193,0.013291460474559065,0.13313541351105726,0.045911350196079725,10171593,33.548244847341465
traces/swim.trace,1024,1,16,16384,write-allocate,write-back,lru,220668,82525,217735,2933,71538,10987,303193,0.013291460474559065,0.13313541351105726,0.045911350196079725,10171593,33.548244847341465
traces/swim.trace,1024,1,16,16384,write-allocate,write-through,fifo,220668,82525,217735,2933,71538,10987,303193,0.013291460474559065,0.13313541351105726,0.045911350196079725,14123693,46.583176392594815
traces/swim.trace,1024,1,16,16384,write-allocate,write-through,lru,220668,82525,217735,2933,71538,10987,303193,0.013291460474559065,0.13313541351105726,0.045911350196079725,14123693,46.583176392594815
traces/swim.trace,512,2,16,16384,no-write-allocate,write-through,fifo,220668,82525,217883,2785,57905,24620,303193,0.012620769663023184,0.29833383823083914,0.09038797069853195,9669693,31.892863621521606
traces/swim.trace,512,2,16,16384,no-write-allocate,write-through,lru,220668,82525,217978,2690,57937,24588,303193,0.012190258669131909,0.29794607694637987,0.08996909559257635,9631693,31.767530912652997
traces/swim.trace,512,2,16,16384,write-allocate,write-back,fifo,220668,82525,218294,2374,71740,10785,303193,0.01075824315260935,0.1306876704029082,0.043401397789526806,9735993,32.11153621620552
traces/swim.trace,512,2,16,16384,write-allocate,write-back,lru,220668,82525,219414,1254,71905,10620,303193,0.005682745119364838,0.12868827627991516,0.039163173292259386,9099193,30.0112238739021
traces/swim.trace,512,2,16,16384,write-allocate,write-through,fifo,220668,82525,218294,2374,71740,10785,303193,0.01075824315260935,0.1306876704029082,0.043401397789526806,13819293,45.579195429973645
traces/swim.trace,512,2,16,16384,write-allocate,write-through,lru,220668,82525,219414,1254,71905,10620,303193,0.005682745119364838,0.12868827627991516,0.039163173292259386,13305293,43.88390563106668
traces/swim.trace,256,4,16,16384,no-write-allocate,write-through,fifo,220668,82525,217968,2700,57994,24531,303193,0.012235575615857306,0.29725537715843686,0.08981407882108096,9635693,31.780723829376008
traces/swim.trace,256,4,16,16384,no-write-allocate,write-through,lru,220668,82525,218072,2596,58030,24495,303193,0.011764279369913172,0.29681914571342016,0.08935232673577556,9594093,31.64351749545669
traces/swim.trace,256,4,16,16384,write-allocate,write-back,fifo,220668,82525,218357,2311,71787,10738,303193,0.010472746388239347,0.13011814601635868,0.043038592579643986,9655593,31.846358590072988
traces/swim.trace,256,4,16,16384,write-allocate,write-back,lru,220668,82525,219507,1161,71956,10569,303193,0.0052612975148186416,0.12807028173280824,0.038688228290230976,9009593,29.715702539306648
traces/swim.trace,256,4,16,16384,write-allocate,write-through,fifo,220668,82525,218357,2311,71787,10738,303193,0.010472746388239347,0.13011814601635868,0.043038592579643986,13775293,45.43407334602052
traces/swim.trace,256,4,16,16384,write-allocate,write-through,lru,220668,82525,219507,1161,71956,10569,303193,0.0052612975148186416,0.12807028173280824,0.038688228290230976,13247693,43.69392763025532
traces/swim.trace,128,8,16,16384,no-write-allocate,write-through,fifo,220668,82525,217988,2680,58003,24522,303193,0.01214494172240651,0.29714631929718266,0.08971843017483913,9627693,31.754337995929987
traces/swim.trace,128,8,16,16384,no-write-allocate,write-through,lru,220668,82525,218103,2565,58035,24490,303193,0.01162379683506444,0.29675855801272344,0.08923359048526847,9581693,31.602619453615354
traces/swim.trace,128,8,16,16384,write-allocate,write-back,fifo,220668,82525,218338,2330,71780,10745,303193,0.0105588485870176,0.13020296879733415,0.043124346538343565,9679193,31.92419679873876
traces/swim.trace,128,8,16,16384,write-allocate,write-back,lru,220668,82525,219540,1128,71954,10571,303193,0.00511175159062483,0.12809451681308695,0.038585983185627636,8991593,29.656334414053095
traces/swim.trace,128,8,16,16384,write-allocate,write-through,fifo,220668,82525,218338,2330,71780,10745,303193,0.0105588485870176,0.13020296879733415,0.043124346538343565,13785693,45.46837492950035
traces/swim.trace,128,8,16,16384,write-allocate,write-through,lru,220668,82525,219540,1128,71954,10571,303193,0.00511175159062483,0.12809451681308695,0.038585983185627636,13235293,43.65302958841398
